"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 03:01:15,0.894%,6.08%,5.98%,0.918%,22.6%,19.8%,20.0%,19.8%,44.8%,25.4%,0.258%
2026-07-30 03:01:30,0.910%,6.50%,5.91%,0.877%,24.1%,21.0%,21.2%,23.0%,47.9%,26.8%,0.242%
2026-07-30 03:01:45,0.910%,6.86%,6.75%,0.906%,25.5%,22.2%,22.3%,24.3%,50.9%,27.7%,0.249%
2026-07-30 03:02:00,0.931%,7.29%,7.16%,0.855%,26.9%,23.5%,23.6%,25.6%,53.9%,29.3%,0.234%
2026-07-30 03:02:15,0.922%,7.71%,6.97%,0.876%,28.2%,24.8%,24.9%,27.2%,55.0%,30.5%,0.230%
2026-07-30 03:02:30,0.923%,7.68%,7.68%,0.821%,28.9%,25.3%,24.5%,26.2%,56.9%,29.3%,0.236%
2026-07-30 03:02:45,0.923%,7.52%,7.70%,0.868%,28.8%,25.1%,25.4%,27.7%,56.5%,31.3%,0.243%
2026-07-30 03:03:00,0.883%,7.95%,7.62%,0.810%,28.4%,24.7%,24.8%,27.2%,56.0%,30.6%,0.237%
2026-07-30 03:03:15,0.869%,7.95%,8.46%,0.907%,29.0%,25.2%,22.0%,28.0%,59.9%,32.1%,0.246%
2026-07-30 03:03:30,0.864%,8.83%,8.86%,0.855%,30.0%,25.8%,26.4%,28.8%,63.1%,33.0%,0.243%
2026-07-30 03:03:45,0.871%,9.85%,9.67%,0.849%,31.0%,26.8%,27.3%,30.0%,65.8%,36.0%,0.244%
2026-07-30 03:04:00,0.885%,9.92%,9.78%,0.836%,29.8%,27.8%,27.4%,30.9%,70.3%,37.7%,0.248%
2026-07-30 03:04:15,0.895%,10.8%,11.1%,0.829%,33.0%,28.4%,28.3%,29.6%,73.3%,39.5%,0.239%
2026-07-30 03:04:30,0.880%,11.3%,11.6%,0.802%,33.3%,29.6%,29.1%,32.9%,76.9%,41.5%,0.242%
2026-07-30 03:04:45,0.880%,12.1%,11.8%,0.841%,34.7%,30.2%,30.3%,33.9%,79.7%,40.6%,0.238%
2026-07-30 03:05:00,0.893%,11.7%,12.6%,0.806%,35.9%,31.0%,31.2%,35.3%,83.4%,45.7%,0.220%
2026-07-30 03:05:15,0.898%,13.3%,13.2%,0.827%,37.2%,31.8%,30.4%,36.0%,84.8%,46.5%,0.236%
2026-07-30 03:05:30,0.872%,14.2%,14.1%,0.775%,35.8%,31.6%,32.9%,37.2%,88.8%,49.6%,0.225%
2026-07-30 03:05:45,0.865%,14.4%,15.1%,0.778%,39.1%,33.3%,33.8%,38.2%,92.5%,51.8%,0.247%
2026-07-30 03:06:00,0.868%,15.6%,15.4%,0.783%,40.1%,34.3%,34.9%,36.2%,87.9%,54.2%,0.233%
2026-07-30 03:06:15,0.863%,15.6%,16.6%,0.770%,41.1%,35.1%,35.9%,40.3%,101%,56.1%,0.234%
2026-07-30 03:06:30,0.883%,16.4%,16.6%,0.760%,42.4%,36.1%,35.2%,41.4%,104%,58.2%,0.219%
2026-07-30 03:06:45,0.878%,17.2%,17.4%,0.766%,43.1%,36.9%,36.8%,42.4%,108%,59.0%,0.230%
2026-07-30 03:07:00,0.900%,17.8%,18.0%,0.717%,44.2%,37.6%,37.7%,43.6%,106%,61.4%,0.230%
2026-07-30 03:07:15,0.881%,18.4%,18.7%,0.777%,45.3%,37.2%,39.2%,45.6%,115%,64.2%,0.234%
2026-07-30 03:07:30,0.862%,19.5%,18.7%,0.727%,46.3%,39.6%,40.9%,45.7%,120%,64.4%,0.216%
2026-07-30 03:07:45,0.914%,19.6%,20.4%,0.722%,45.3%,40.9%,39.4%,47.4%,123%,67.0%,0.230%
2026-07-30 03:08:00,0.918%,19.0%,20.0%,0.715%,48.0%,39.8%,41.3%,47.9%,121%,67.9%,0.211%
2026-07-30 03:08:15,0.914%,18.9%,19.7%,0.739%,46.3%,39.8%,39.8%,46.7%,119%,65.8%,0.223%
2026-07-30 03:08:30,0.890%,19.5%,19.9%,0.726%,46.9%,39.7%,40.2%,46.5%,121%,66.7%,0.217%
2026-07-30 03:08:45,0.868%,19.4%,19.9%,0.749%,47.7%,40.2%,40.7%,47.7%,116%,67.4%,0.205%
2026-07-30 03:09:00,0.862%,19.8%,20.0%,0.755%,48.7%,41.0%,41.5%,46.5%,124%,68.4%,0.217%
2026-07-30 03:09:15,0.833%,18.9%,20.1%,0.754%,44.2%,42.0%,41.9%,48.8%,124%,68.9%,0.227%
2026-07-30 03:09:30,0.810%,19.9%,20.2%,0.695%,50.7%,42.0%,42.6%,47.0%,126%,69.8%,0.224%
2026-07-30 03:09:45,0.807%,19.2%,20.3%,0.703%,51.5%,42.6%,43.4%,49.9%,128%,69.8%,0.227%
2026-07-30 03:10:00,0.828%,20.4%,19.5%,0.693%,48.3%,43.2%,42.2%,50.5%,125%,68.8%,0.224%
2026-07-30 03:10:15,0.833%,20.1%,20.4%,0.697%,54.2%,43.8%,44.0%,51.1%,130%,66.2%,0.208%
2026-07-30 03:10:30,0.825%,20.5%,20.5%,0.658%,54.8%,44.3%,44.8%,52.0%,123%,72.6%,0.196%
2026-07-30 03:10:45,0.801%,20.6%,20.7%,0.696%,55.4%,45.0%,42.7%,50.8%,134%,73.6%,0.208%
2026-07-30 03:11:00,0.800%,19.7%,20.5%,0.684%,56.3%,45.6%,46.0%,53.1%,135%,74.3%,0.207%
2026-07-30 03:11:15,0.786%,20.9%,21.0%,0.659%,53.6%,46.4%,46.9%,54.2%,137%,75.0%,0.216%
2026-07-30 03:11:30,0.769%,21.4%,20.9%,0.669%,57.9%,46.7%,46.9%,54.6%,138%,75.7%,0.216%
2026-07-30 03:11:45,0.752%,21.1%,21.0%,0.644%,54.8%,47.4%,47.7%,55.0%,128%,74.3%,0.214%
2026-07-30 03:12:00,0.767%,21.3%,21.0%,0.635%,60.0%,47.7%,48.0%,56.0%,141%,77.0%,0.196%
2026-07-30 03:12:15,0.756%,21.7%,20.5%,0.628%,61.1%,48.2%,48.8%,56.9%,142%,77.8%,0.201%
2026-07-30 03:12:30,0.734%,21.7%,21.3%,0.623%,62.4%,48.8%,47.9%,57.7%,144%,78.4%,0.206%
2026-07-30 03:12:45,0.701%,22.2%,21.6%,0.592%,62.7%,50.7%,49.7%,57.8%,149%,79.1%,0.203%
2026-07-30 03:13:00,0.717%,22.8%,22.3%,0.619%,64.9%,51.2%,51.5%,60.2%,143%,82.4%,0.201%
2026-07-30 03:13:15,0.722%,22.0%,21.6%,0.627%,65.1%,48.4%,49.9%,57.8%,150%,79.4%,0.202%
2026-07-30 03:13:30,0.740%,20.9%,20.5%,0.626%,61.9%,47.0%,47.3%,55.3%,140%,75.7%,0.210%
2026-07-30 03:13:45,0.743%,20.0%,19.2%,0.640%,58.8%,45.0%,45.1%,52.7%,131%,70.9%,0.213%
2026-07-30 03:14:00,0.752%,19.1%,17.8%,0.657%,54.7%,43.5%,42.8%,48.9%,124%,66.5%,0.210%
2026-07-30 03:14:15,0.762%,18.2%,16.9%,0.673%,49.9%,39.9%,39.2%,44.4%,124%,62.6%,0.205%
2026-07-30 03:14:30,0.777%,17.7%,15.6%,0.689%,47.3%,37.1%,36.1%,44.1%,110%,57.7%,0.204%
2026-07-30 03:14:45,0.795%,16.2%,13.9%,0.735%,43.6%,34.6%,33.4%,40.4%,107%,55.8%,0.203%
2026-07-30 03:15:00,0.732%,15.6%,13.3%,0.751%,40.7%,31.5%,32.8%,37.9%,100%,47.2%,0.207%
2026-07-30 03:15:15,0.784%,14.4%,12.3%,0.735%,35.3%,29.0%,29.4%,34.0%,82.4%,48.7%,0.205%
2026-07-30 03:15:30,0.791%,13.4%,11.2%,0.728%,33.4%,25.8%,24.9%,30.5%,82.4%,42.9%,0.214%
2026-07-30 03:15:45,0.802%,11.6%,9.66%,0.802%,30.2%,22.7%,24.5%,27.2%,78.6%,37.4%,0.214%
2026-07-30 03:16:00,0.804%,11.7%,8.35%,0.802%,25.0%,19.9%,20.2%,25.8%,69.9%,31.1%,0.210%
2026-07-30 03:16:15,0.782%,10.6%,7.27%,0.840%,24.1%,17.0%,17.7%,19.9%,62.0%,30.8%,0.206%
2026-07-30 03:16:30,0.828%,10.2%,5.88%,0.853%,17.0%,13.9%,16.5%,16.6%,51.0%,23.8%,0.215%
2026-07-30 03:16:45,0.834%,8.94%,5.42%,0.903%,16.8%,12.0%,12.7%,16.1%,48.2%,19.6%,0.206%
2026-07-30 03:17:00,0.842%,7.65%,3.88%,0.919%,12.6%,8.88%,9.99%,10.5%,40.7%,15.8%,0.220%
2026-07-30 03:17:15,0.834%,7.01%,2.53%,0.934%,9.56%,7.02%,7.45%,7.09%,33.0%,10.9%,0.201%
2026-07-30 03:17:30,0.795%,5.32%,1.00%,0.873%,5.97%,4.40%,3.72%,3.81%,26.0%,6.36%,0.224%
2026-07-30 03:17:45,0.863%,5.14%,0.940%,0.945%,0.451%,1.62%,1.07%,0.451%,13.6%,6.15%,0.230%
2026-07-30 03:18:00,0.873%,4.73%,0.00314%,0.955%,0.494%,0.0640%,0.0542%,0.426%,13.7%,2.14%,0.234%
2026-07-30 03:18:15,0.867%,4.37%,0.00320%,0.922%,0.478%,0.0646%,0.0536%,0.0587%,13.4%,1.64%,0.227%
2026-07-30 03:18:30,0.852%,4.74%,0.00331%,0.955%,0.479%,0.0645%,0.0547%,0.0586%,13.8%,1.71%,0.224%
2026-07-30 03:18:45,0.817%,4.94%,0.00331%,0.988%,0.498%,0.0628%,0.0550%,0.0594%,15.3%,1.69%,0.218%
2026-07-30 03:19:00,0.863%,5.69%,0.00311%,0.979%,0.491%,0.0620%,0.0549%,0.0592%,15.4%,1.66%,0.220%
2026-07-30 03:19:15,0.874%,6.61%,0.00398%,0.981%,0.482%,0.0664%,0.0603%,0.0646%,17.3%,1.66%,0.237%
2026-07-30 03:19:30,0.845%,7.21%,0.00398%,0.935%,0.460%,0.0677%,0.0604%,0.0648%,19.2%,1.57%,0.240%
2026-07-30 03:19:45,0.823%,7.66%,0.00399%,0.930%,0.474%,0.0669%,0.0452%,0.0653%,20.2%,1.61%,0.241%
2026-07-30 03:20:00,0.843%,8.32%,0.00242%,0.913%,0.446%,0.0567%,0.0464%,0.0543%,21.6%,1.58%,0.232%
2026-07-30 03:20:15,0.825%,8.03%,0.00243%,0.864%,0.464%,0.0586%,0.0442%,0.0551%,23.4%,1.56%,0.229%
2026-07-30 03:20:30,0.853%,9.52%,0.00243%,0.884%,0.460%,0.0585%,0.0470%,0.0538%,25.7%,1.53%,0.228%
2026-07-30 03:20:45,0.844%,10.2%,0.00248%,0.902%,0.453%,0.0582%,0.0479%,0.0558%,26.5%,1.51%,0.216%
2026-07-30 03:21:00,0.844%,10.2%,0.00228%,0.867%,0.448%,0.0570%,0.0479%,0.0558%,26.4%,1.49%,0.224%
2026-07-30 03:21:15,0.832%,11.2%,0.00341%,0.886%,0.429%,0.0575%,0.0503%,0.0552%,29.2%,1.48%,0.224%
2026-07-30 03:21:30,0.808%,12.0%,0.00350%,0.841%,0.427%,0.0616%,0.0503%,0.0594%,30.4%,1.45%,0.234%
2026-07-30 03:21:45,0.841%,12.7%,0.00335%,0.842%,0.418%,0.0611%,0.0506%,0.0602%,32.1%,1.43%,0.234%
2026-07-30 03:22:00,0.850%,13.2%,0.00338%,0.830%,0.413%,0.0548%,0.0475%,0.0546%,33.5%,1.38%,0.219%
2026-07-30 03:22:15,0.834%,13.8%,0.00277%,0.784%,0.408%,0.0546%,0.0476%,0.0564%,33.3%,1.37%,0.228%
2026-07-30 03:22:30,0.819%,14.4%,0.00276%,0.803%,0.406%,0.0539%,0.0481%,0.0566%,36.4%,1.34%,0.226%
2026-07-30 03:22:45,0.820%,14.9%,0.00280%,0.816%,0.405%,0.0536%,0.0479%,0.0568%,38.1%,1.31%,0.222%
2026-07-30 03:23:00,0.823%,15.7%,0.00270%,0.799%,0.401%,0.0537%,0.0482%,0.0559%,39.3%,1.23%,0.222%
2026-07-30 03:23:15,0.829%,16.3%,0.00257%,0.797%,0.388%,0.0598%,0.0472%,0.0529%,40.8%,1.27%,0.220%
2026-07-30 03:23:30,0.796%,16.6%,0.00407%,0.732%,0.389%,0.0590%,0.0516%,0.0623%,41.2%,1.26%,0.235%
2026-07-30 03:23:45,0.828%,16.2%,0.00404%,0.773%,0.395%,0.0605%,0.0525%,0.0631%,40.6%,1.29%,0.241%
2026-07-30 03:24:00,0.750%,16.7%,0.00313%,0.771%,0.392%,0.0531%,0.0471%,0.0560%,41.7%,1.28%,0.241%
2026-07-30 03:24:15,0.821%,16.7%,0.00316%,0.769%,0.374%,0.0527%,0.0468%,0.0556%,42.7%,1.27%,0.234%
2026-07-30 03:24:30,0.814%,17.5%,0.00323%,0.755%,0.390%,0.0525%,0.0464%,0.0542%,43.6%,1.26%,0.230%
2026-07-30 03:24:45,0.776%,17.8%,0.00326%,0.759%,0.375%,0.0523%,0.0460%,0.0550%,44.5%,1.25%,0.227%
2026-07-30 03:25:00,0.832%,18.4%,0.00309%,0.772%,0.384%,0.0512%,0.0443%,0.0536%,45.4%,1.24%,0.235%
2026-07-30 03:25:15,0.779%,18.4%,0.00421%,0.735%,0.383%,0.0533%,0.0478%,0.0531%,46.5%,1.18%,0.229%
2026-07-30 03:25:30,0.840%,19.2%,0.00422%,0.741%,0.381%,0.0527%,0.0482%,0.0559%,47.6%,1.24%,0.226%
2026-07-30 03:25:45,0.869%,18.1%,0.00407%,0.741%,0.377%,0.0523%,0.0436%,0.0572%,47.1%,1.22%,0.240%
2026-07-30 03:26:00,0.863%,19.8%,0.00296%,0.731%,0.372%,0.0473%,0.0444%,0.0556%,46.6%,1.20%,0.242%
2026-07-30 03:26:15,0.858%,20.3%,0.00305%,0.731%,0.369%,0.0461%,0.0444%,0.0496%,50.5%,1.16%,0.227%
2026-07-30 03:26:30,0.846%,19.2%,0.00303%,0.679%,0.371%,0.0465%,0.0425%,0.0500%,47.4%,1.19%,0.221%
2026-07-30 03:26:45,0.841%,21.3%,0.00301%,0.718%,0.369%,0.0438%,0.0446%,0.0494%,52.8%,1.18%,0.228%
2026-07-30 03:27:00,0.862%,21.9%,0.00299%,0.729%,0.366%,0.0452%,0.0423%,0.0482%,52.6%,1.17%,0.224%
2026-07-30 03:27:15,0.880%,22.2%,0.00319%,0.722%,0.358%,0.0486%,0.0473%,0.0512%,55.0%,1.17%,0.224%
2026-07-30 03:27:30,0.865%,22.0%,0.00360%,0.695%,0.341%,0.0477%,0.0473%,0.0517%,56.0%,1.16%,0.218%
2026-07-30 03:27:45,0.881%,21.4%,0.00383%,0.701%,0.351%,0.0401%,0.0471%,0.0510%,57.0%,1.08%,0.228%
2026-07-30 03:28:00,0.890%,23.6%,0.00243%,0.670%,0.331%,0.0384%,0.0458%,0.0422%,58.5%,1.15%,0.225%
2026-07-30 03:28:15,0.886%,23.2%,0.00238%,0.671%,0.346%,0.0398%,0.0414%,0.0432%,59.9%,1.14%,0.210%
2026-07-30 03:28:30,0.881%,24.6%,0.00236%,0.663%,0.343%,0.0386%,0.0401%,0.0422%,61.8%,1.10%,0.212%
2026-07-30 03:28:45,0.831%,24.2%,0.00242%,0.713%,0.327%,0.0390%,0.0382%,0.0426%,60.4%,1.06%,0.211%
2026-07-30 03:29:00,0.889%,23.3%,0.0758%,0.713%,0.470%,0.809%,0.302%,0.739%,58.3%,1.22%,0.210%
2026-07-30 03:29:15,0.903%,23.3%,0.590%,0.728%,3.03%,1.85%,1.59%,2.60%,59.2%,2.93%,0.211%
2026-07-30 03:29:30,0.935%,22.0%,0.590%,0.726%,3.20%,3.26%,2.70%,2.78%,58.9%,5.06%,0.216%
2026-07-30 03:29:45,0.925%,20.4%,1.28%,0.722%,5.20%,4.45%,2.70%,4.35%,58.8%,6.97%,0.221%
2026-07-30 03:30:00,0.919%,20.2%,1.65%,0.732%,5.22%,4.53%,5.92%,5.73%,58.6%,7.16%,0.219%
2026-07-30 03:30:15,0.907%,19.3%,1.72%,0.738%,7.66%,6.74%,7.37%,7.94%,58.4%,10.0%,0.213%
2026-07-30 03:30:30,0.905%,17.6%,2.28%,0.737%,8.99%,8.02%,7.37%,8.25%,58.2%,11.6%,0.214%
2026-07-30 03:30:45,0.915%,17.1%,2.70%,0.777%,10.8%,9.53%,9.48%,9.95%,58.0%,13.3%,0.225%
2026-07-30 03:31:00,0.928%,16.2%,3.06%,0.783%,10.9%,10.1%,10.6%,11.2%,57.9%,14.3%,0.224%
2026-07-30 03:31:15,0.909%,14.2%,3.27%,0.775%,13.6%,11.7%,11.1%,12.7%,57.6%,16.0%,0.222%
2026-07-30 03:31:30,0.940%,13.9%,3.78%,0.797%,15.3%,12.4%,13.4%,14.3%,57.6%,17.7%,0.227%
2026-07-30 03:31:45,0.938%,13.6%,4.15%,0.799%,16.8%,14.2%,14.8%,15.9%,57.5%,19.3%,0.229%
2026-07-30 03:32:00,0.927%,11.8%,4.54%,0.800%,16.8%,14.3%,15.7%,17.7%,57.0%,21.4%,0.229%
2026-07-30 03:32:15,0.959%,11.6%,4.66%,0.819%,20.5%,17.5%,17.9%,18.8%,56.8%,23.8%,0.218%
2026-07-30 03:32:30,0.961%,9.43%,5.24%,0.776%,21.2%,17.2%,18.3%,20.0%,56.6%,24.4%,0.223%
2026-07-30 03:32:45,0.973%,9.61%,5.33%,0.843%,23.3%,20.8%,19.5%,21.3%,54.3%,25.6%,0.228%
2026-07-30 03:33:00,0.990%,7.59%,5.76%,0.866%,23.9%,21.0%,21.3%,21.8%,56.5%,28.6%,0.212%
2026-07-30 03:33:15,1.00%,7.84%,6.09%,0.884%,25.5%,22.2%,22.3%,25.2%,56.4%,30.2%,0.229%
2026-07-30 03:33:30,0.979%,6.86%,6.41%,0.845%,28.1%,24.0%,23.7%,26.4%,56.1%,32.3%,0.228%
2026-07-30 03:33:45,1.01%,7.02%,6.73%,0.817%,28.0%,24.6%,24.6%,27.0%,58.2%,32.3%,0.233%
2026-07-30 03:34:00,1.00%,6.74%,6.54%,0.846%,28.0%,23.5%,24.1%,26.1%,56.3%,31.2%,0.238%
2026-07-30 03:34:15,0.981%,7.50%,6.92%,0.856%,26.1%,24.1%,24.6%,24.2%,59.6%,32.9%,0.231%
2026-07-30 03:34:30,0.998%,7.79%,7.63%,0.836%,28.5%,25.0%,24.7%,27.6%,57.6%,35.2%,0.236%
2026-07-30 03:34:45,0.997%,8.30%,7.43%,0.865%,27.1%,26.3%,24.4%,28.9%,64.7%,35.4%,0.228%
2026-07-30 03:35:00,1.01%,8.95%,8.72%,0.851%,30.7%,27.2%,27.0%,30.3%,68.3%,37.4%,0.220%
2026-07-30 03:35:15,0.986%,9.56%,9.30%,0.849%,31.5%,28.2%,28.1%,30.3%,73.8%,40.0%,0.234%
2026-07-30 03:35:30,0.964%,10.4%,9.96%,0.809%,32.9%,29.0%,28.9%,32.3%,76.6%,42.3%,0.230%
2026-07-30 03:35:45,0.915%,10.6%,10.8%,0.800%,34.2%,29.4%,30.1%,33.8%,80.2%,39.2%,0.228%
2026-07-30 03:36:00,0.924%,11.4%,11.1%,0.786%,34.9%,30.3%,31.2%,34.6%,83.1%,45.5%,0.230%
2026-07-30 03:36:15,0.969%,11.9%,11.1%,0.792%,36.1%,31.5%,30.1%,33.1%,86.1%,47.5%,0.221%
2026-07-30 03:36:30,0.917%,12.3%,12.5%,0.775%,37.3%,32.1%,32.5%,36.9%,90.2%,49.6%,0.221%
2026-07-30 03:36:45,0.930%,13.1%,13.2%,0.776%,37.5%,33.5%,33.4%,37.6%,87.2%,51.7%,0.217%
2026-07-30 03:37:00,0.927%,13.8%,13.8%,0.782%,39.3%,34.0%,32.1%,38.8%,96.6%,54.5%,0.199%
2026-07-30 03:37:15,0.908%,14.5%,14.4%,0.767%,40.2%,35.4%,35.2%,40.0%,100%,53.7%,0.219%
2026-07-30 03:37:30,0.890%,15.1%,14.0%,0.758%,40.4%,35.5%,36.1%,41.6%,104%,57.2%,0.216%
2026-07-30 03:37:45,0.876%,15.6%,15.7%,0.725%,42.1%,36.8%,36.9%,42.6%,109%,59.6%,0.212%
2026-07-30 03:38:00,0.870%,15.4%,16.3%,0.712%,42.3%,36.1%,37.5%,42.9%,113%,57.2%,0.216%
2026-07-30 03:38:15,0.876%,16.9%,16.8%,0.709%,44.1%,37.9%,38.3%,44.1%,114%,63.5%,0.218%
2026-07-30 03:38:30,0.802%,17.4%,17.6%,0.668%,45.1%,39.1%,39.4%,43.5%,118%,66.2%,0.214%
2026-07-30 03:38:45,0.857%,17.8%,18.5%,0.727%,46.1%,39.8%,41.0%,48.1%,126%,69.6%,0.215%
2026-07-30 03:39:00,0.847%,18.3%,18.5%,0.716%,46.0%,41.2%,39.5%,46.2%,125%,69.6%,0.213%
2026-07-30 03:39:15,0.826%,18.0%,17.9%,0.738%,46.7%,40.0%,41.0%,46.5%,118%,67.2%,0.206%
2026-07-30 03:39:30,0.831%,18.0%,17.8%,0.699%,44.4%,40.1%,40.1%,46.4%,115%,67.9%,0.212%
2026-07-30 03:39:45,0.828%,17.8%,18.0%,0.676%,47.3%,40.4%,37.5%,46.8%,123%,68.2%,0.219%
2026-07-30 03:40:00,0.829%,18.2%,18.0%,0.698%,48.3%,41.0%,41.1%,48.0%,125%,69.0%,0.211%
2026-07-30 03:40:15,0.830%,17.4%,18.1%,0.698%,49.3%,41.6%,42.1%,48.0%,119%,69.5%,0.207%
2026-07-30 03:40:30,0.813%,17.8%,18.2%,0.685%,50.1%,42.0%,42.4%,48.9%,127%,66.6%,0.207%
2026-07-30 03:40:45,0.846%,18.4%,18.5%,0.658%,51.2%,42.7%,43.1%,45.9%,129%,70.5%,0.205%
2026-07-30 03:41:00,0.808%,18.7%,18.4%,0.706%,51.8%,43.0%,43.5%,50.3%,129%,66.2%,0.206%
2026-07-30 03:41:15,0.773%,18.6%,18.4%,0.698%,53.4%,41.0%,43.5%,50.6%,130%,71.6%,0.211%
2026-07-30 03:41:30,0.792%,18.8%,18.6%,0.684%,53.9%,44.1%,44.4%,51.6%,128%,72.6%,0.219%
2026-07-30 03:41:45,0.782%,18.9%,18.7%,0.674%,54.3%,44.7%,45.1%,52.0%,133%,68.8%,0.206%
2026-07-30 03:42:00,0.783%,18.0%,18.6%,0.665%,55.8%,45.2%,42.8%,49.3%,134%,74.1%,0.213%
2026-07-30 03:42:15,0.767%,19.2%,18.3%,0.665%,57.0%,43.5%,46.1%,53.6%,128%,74.3%,0.219%
2026-07-30 03:42:30,0.746%,19.4%,19.0%,0.649%,57.8%,46.3%,46.7%,54.4%,137%,75.0%,0.212%
2026-07-30 03:42:45,0.766%,18.8%,18.9%,0.673%,58.3%,45.4%,47.5%,54.6%,138%,75.8%,0.216%
2026-07-30 03:43:00,0.749%,19.5%,19.1%,0.666%,59.5%,47.1%,47.5%,55.1%,139%,76.3%,0.212%
2026-07-30 03:43:15,0.740%,19.6%,19.1%,0.658%,60.4%,47.8%,48.0%,54.3%,133%,76.8%,0.209%
2026-07-30 03:43:30,0.740%,19.6%,19.2%,0.619%,61.3%,48.2%,48.6%,56.5%,143%,77.9%,0.205%
2026-07-30 03:43:45,0.701%,20.1%,19.6%,0.616%,61.4%,48.9%,50.3%,56.9%,143%,78.8%,0.212%
2026-07-30 03:44:00,0.722%,19.7%,19.6%,0.590%,63.6%,50.6%,50.2%,59.7%,148%,81.8%,0.205%
